PRIMARY_KEY,REP_DATE,REP_TIME,LOCATION,X_COORDINATE,Y_COORDINATE,APD_sector,CouncilDistrict,county_description,ZIP,CENSUS_TRACT,RACE_KNOWN,Reason for Stop – TCOLE form,SEX,APD_RACE_DESC,Person Search YN,Search Based On,Search Found
2018331617,02/02/2018,2119,2121 S IH 35 SVRD NB,3115681,10058898,HE,Council District 9,TRAVIS COUNTY,78741,14.03,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,PROBABLE CAUSE,DRUGS
2018331617,02/02/2018,2119,2121 S IH 35 SVRD NB,3115681,10058898,HE,Council District 9,TRAVIS COUNTY,78741,14.03,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,PROBABLE CAUSE,DRUGS
2018752138,03/16/2018,2258,E 6TH ST / NAVASOTA ST,3118857,10069278,GE,Council District 3,TRAVIS COUNTY,78702,9.02,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,INCIDENTAL TO ARREST,NOTHING
2018570605,02/26/2018,1101,1918 E 18TH ST,3121444,10074912,CH,Council District 1,TRAVIS COUNTY,78702,8.03,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,PROBABLE CAUSE,DRUGS
20181070058,04/17/2018,57,6607 S PLEASANT VALLEY RD,3113851,10038346,FR,Council District 2,TRAVIS COUNTY,78744,24.3,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,PROBABLE CAUSE,NOTHING
2018391578,02/09/2018,141,6855 E US 290 HWY EB,3131142,10090508,ID,Council District 1,TRAVIS COUNTY,78723,21.12,,Moving Traffic Violation,M,BLACK,NO,,
2018551504,02/24/2018,2018,10400 BRODIE SPRINGS TRL,3080036,10036898,FR,Council District 5,TRAVIS COUNTY,78748,17.48,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
2018100130,01/10/2018,240,1601 MIRIAM AVE,3124361,10074693,CH,Council District 1,TRAVIS COUNTY,78702,8.03,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
2018810516,03/22/2018,1103,800 TRINITY ST,3115615,10071139,GE,Council District 9,TRAVIS COUNTY,78701,11,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,F,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
2018260143,01/26/2018,258,5700 PALO BLANCO LN,3112999,10043104,FR,Council District 2,TRAVIS COUNTY,78744,24.12,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,PROBABLE CAUSE,NOTHING
2018260143,01/26/2018,258,5700 PALO BLANCO LN,3112999,10043104,FR,Council District 2,TRAVIS COUNTY,78744,24.12,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,PROBABLE CAUSE,NOTHING
2018480495,02/17/2018,828,13800 BLOCK N US 183 HWY SVRD SB,3096003,10141480,AD,Council District 6,WILLIAMSON COUNTY,78750,204.03,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
2018500077,02/19/2018,256,9425 N LAMAR BLVD,3128274,10106031,ED,Council District 4,TRAVIS COUNTY,78753,18.23,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
2018661717,03/07/2018,2339,608 E ANDERSON LN EB,3126699,10097375,ID,Council District 4,TRAVIS COUNTY,78752,18.04,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,NO,,
2018641159,03/05/2018,1714,1025 W STASSNEY LN,3100831,10049405,FR,Council District 2,TRAVIS COUNTY,78745,24.1,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,WHITE,YES,FRISK FOR SAFETY,NOTHING
2018771907,03/19/2018,20,4400 DOVE DR,3112212,10042614,FR,Council District 2,TRAVIS COUNTY,78744,24.12,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
2018291552,01/30/2018,36,4600 TANNEHILL LN,3136698,10077118,CH,Council District 1,TRAVIS COUNTY,78721,21.09,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,BLACK,YES,INCIDENTAL TO ARREST,NOTHING
2018291552,01/30/2018,36,4600 TANNEHILL LN,3136698,10077118,CH,Council District 1,TRAVIS COUNTY,78721,21.09,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,INCIDENTAL TO ARREST,NOTHING
2018470203,02/16/2018,533,3400 BLOCK HAPPY HOLLOW LN,3109726,10085133,BA,Council District 10,TRAVIS COUNTY,78703,16.03,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,WHITE,YES,PROBABLE CAUSE,NOTHING
2018471442,02/16/2018,1823,1500 S PLEASANT VALLEY RD,3121642,10060231,HE,Council District 3,TRAVIS COUNTY,78741,23.04,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,HISPANIC OR LATINO,YES,PROBABLE CAUSE,NOTHING
2018830154,03/24/2018,130,8300 N IH 35 SVRD NB,3128696,10099669,ED,Council District 4,TRAVIS COUNTY,78753,18.13,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
2018851830,03/26/2018,2324,S CONGRESS AVE / W STASSNEY LN,3104744,10047567,DA,Council District 3,TRAVIS COUNTY,78745,24.02,,Moving Traffic Violation,M,HISPANIC OR LATINO,NO,,
2018310099,01/31/2018,131,2147 KRAMER LN,3123035,10115080,ED,Council District 4,TRAVIS COUNTY,78758,18.21,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
2018601715,03/01/2018,2157,1700 BLOCK E ST ELMO RD,3111832,10050493,FR,Council District 2,TRAVIS COUNTY,78744,24.11,,Moving Traffic Violation,F,HISPANIC OR LATINO,NO,,
2018802096,03/21/2018,2148,900 COLORADO ST,3114189,10071947,GE,Council District 9,TRAVIS COUNTY,78701,11,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,PROBABLE CAUSE,OTHER
2018151135,01/15/2018,1809,12900 N IH 35 SVRD SB,3134231,10124160,ED,Council District 7,TRAVIS COUNTY,78753,18.48,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,INCIDENTAL TO ARREST,NOTHING
2018370026,02/06/2018,49,100 W CROSLIN ST,3124329,10096273,ID,Council District 4,TRAVIS COUNTY,78752,18.04,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
2018140072,01/14/2018,206,E OLTORF ST / SCHRIBER ST,3114316,10058608,HE,Council District 9,TRAVIS COUNTY,78704,23.08,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
2018340080,02/03/2018,120,7000 THATCH LN,3113542,10036283,FR,Council District 2,TRAVIS COUNTY,78744,24.3,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,PROBABLE CAUSE,NOTHING
2018340202,02/03/2018,323,8900 RESEARCH BLVD SVRD NB,3120883,10107885,ID,Council District 4,TRAVIS COUNTY,78758,18.2,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,INCIDENTAL TO ARREST,NOTHING
2018350648,02/04/2018,1132,1400 E RIVERSIDE DR,3117468,10063345,HE,Council District 9,TRAVIS COUNTY,78741,23.04,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
2018541280,02/23/2018,1944,710 DELMAR AVE,3126367,10095951,ID,Council District 4,TRAVIS COUNTY,78752,18.04,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
2018690924,03/10/2018,1324,700 N IH 35 SVRD SB,3116878,10070401,GE,Council District 9,TRAVIS COUNTY,78701,11,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
2018940839,04/04/2018,1357,1010 WILKS AVE,3128022,10094122,ID,Council District 4,TRAVIS COUNTY,78752,18.12,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,INCIDENTAL TO ARREST,NOTHING
20181070855,04/17/2018,1754,6306 E RIVERSIDE DR,3127258,10055404,HE,Council District 3,TRAVIS COUNTY,78741,23.12,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,PROBABLE CAUSE,DRUGS
2018151008,01/15/2018,1852,9500 S IH 35 SVRD SB,3099306,10032153,FR,Council District 5,TRAVIS COUNTY,78748,24.21,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
2018401680,02/09/2018,2154,3300 S FM 973 RD,3147388,10047879,HE,Council District 2,TRAVIS COUNTY,78617,23.19,,Moving Traffic Violation,M,BLACK,NO,,
2018461748,02/15/2018,2257,W 5TH ST / N LAMAR BLVD,3110570,10071475,BA,Council District 9,TRAVIS COUNTY,78703,12,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Moving Traffic Violation,F,WHITE,NO,,
20181041518,04/14/2018,2257,5800 E MARTIN LUTHER KING JR BLVD,3137974,10077973,CH,Council District 1,TRAVIS COUNTY,78723,21.08,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,F,WHITE,YES,PROBABLE CAUSE,NOTHING
20181090944,04/19/2018,1408,1838 DIRECTORS BLVD,3113032,10050494,FR,Council District 2,TRAVIS COUNTY,78744,24.11,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,PROBABLE CAUSE,DRUGS
20181090944,04/19/2018,1408,1838 DIRECTORS BLVD,3113032,10050494,FR,Council District 2,TRAVIS COUNTY,78744,24.11,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Pre-existing knowledge (i.e. warrant),M,HISPANIC OR LATINO,YES,PROBABLE CAUSE,NOTHING
2018671194,03/08/2018,1826,5000 BLOCK SARA DR,3131649,10071400,CH,Council District 3,TRAVIS COUNTY,78721,21.1,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,BLACK,YES,INCIDENTAL TO ARREST,WEAPONS
2018960820,04/06/2018,1332,7200 CRYSTALBROOK DR,3142488,10086454,CH,Council District 1,TRAVIS COUNTY,78724,22.01,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,BLACK,YES,INCIDENTAL TO ARREST,NOTHING
2018151133,01/15/2018,1748,3600 OAK SPRINGS DR,3129503,10073279,CH,Council District 1,TRAVIS COUNTY,78721,21.09,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,PROBABLE CAUSE,DRUGS
2018641714,03/05/2018,2314,12300 TECHNOLOGY BLVD,3107333,10131208,AD,Council District 6,WILLIAMSON COUNTY,78727,204.1,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
201811529,01/01/2018,1923,4500 SPICEWOOD SPRINGS RD,3108211,10109312,BA,Council District 10,TRAVIS COUNTY,78759,17.06,,Moving Traffic Violation,M,WHITE,NO,,
2018481758,02/17/2018,2319,301 W 2ND ST,3113018,10069563,GE,Council District 9,TRAVIS COUNTY,78701,11,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,WHITE,YES,INCIDENTAL TO ARREST,OTHER
2018471496,02/16/2018,1821,4825 DAVIS LN,3077928,10046760,DA,Council District 8,TRAVIS COUNTY,78749,17.4,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,WHITE,YES,PROBABLE CAUSE,DRUGS
20181111156,04/21/2018,1720,5116 PEPPER LN,3111632,10046173,FR,Council District 2,TRAVIS COUNTY,78744,24.11,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,CASH
2018752004,03/16/2018,2155,4200 AIRPORT BLVD,3124875,10081353,CH,Council District 9,TRAVIS COUNTY,78722,3.07,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,INCIDENTAL TO ARREST,DRUGS
2018560321,02/25/2018,426,300 BLOCK E 6TH ST,3115154,10070604,GE,Council District 9,TRAVIS COUNTY,78701,11,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Violation of law other than traffic,F,HISPANIC OR LATINO,YES,PROBABLE CAUSE,NOTHING
20181080104,04/18/2018,126,9600 N LAMAR BLVD,3128269,10106589,ED,Council District 4,TRAVIS COUNTY,78758,18.22,,Moving Traffic Violation,M,HISPANIC OR LATINO,NO,,
201870234,01/07/2018,322,1300 BLOCK W BEN WHITE BLVD EB,3103130,10055825,DA,Council District 5,TRAVIS COUNTY,78745,20.05,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,FRISK FOR SAFETY,OTHER
2018780818,03/19/2018,1106,S LAMAR BLVD / LAMAR SQUARE DR,3108184,10065584,DA,Council District 5,TRAVIS COUNTY,78704,13.03,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20181080198,04/18/2018,330,525 W SLAUGHTER LN,3097219,10035383,FR,Council District 5,TRAVIS COUNTY,78748,24.21,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,INCIDENTAL TO ARREST,CASH
2018151008,01/15/2018,1852,9500 S IH 35 SVRD SB,3099306,10032153,FR,Council District 5,TRAVIS COUNTY,78748,24.21,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,FRISK FOR SAFETY,DRUGS
2018291593,01/29/2018,2244,1705 S LAKESHORE BLVD,3118669,10062285,HE,Council District 3,TRAVIS COUNTY,78741,23.04,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
2018300012,01/30/2018,305,2400 BLOCK SHARON LN,3108131,10079853,BA,Council District 10,TRAVIS COUNTY,78703,16.03,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
2018841462,03/25/2018,2046,507 SABINE ST,3116440,10069840,GE,Council District 9,TRAVIS COUNTY,78701,11,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
2018121678,01/12/2018,2225,E 5TH ST / N PLEASANT VALLEY RD,3124413,10066829,CH,Council District 3,TRAVIS COUNTY,78702,9.02,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,HISPANIC OR LATINO,YES,PROBABLE CAUSE,NOTHING
2018460761,02/15/2018,1250,COLONY LOOP DR / DECKER LN,3150937,10081153,CH,Council District 1,TRAVIS COUNTY,78724,22.02,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,BLACK,YES,FRISK FOR SAFETY,NOTHING
2018611138,03/02/2018,1806,1900 S PLEASANT VALLEY RD,3121279,10059145,HE,Council District 3,TRAVIS COUNTY,78741,23.04,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,BLACK,YES,INCIDENTAL TO ARREST,NOTHING
2018130117,01/13/2018,143,6100 S CONGRESS AVE,3104331,10045866,FR,Council District 2,TRAVIS COUNTY,78745,24.02,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,NO,,
2018121298,01/12/2018,2031,4484 S IH 35 SVRD SB,3110740,10049724,DA,Council District 3,TRAVIS COUNTY,78745,24.03,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,BLACK,YES,INCIDENTAL TO ARREST,WEAPONS
2018361203,02/05/2018,1805,13000 N IH 35 NB,3134927,10124329,ED,Council District 7,TRAVIS COUNTY,78753,18.39,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,NO,,
2018361017,02/05/2018,1600,13000 N US 183 HWY SVRD NB,3102058,10132465,AD,Council District 6,WILLIAMSON COUNTY,78729,204.06,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
2018651701,03/06/2018,2153,12000 JOLLYVILLE RD,3107676,10128499,AD,Council District 10,TRAVIS COUNTY,78759,25,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
2018310041,01/31/2018,31,2016 OXFORD AVE,3105550,10063974,DA,Council District 5,TRAVIS COUNTY,78704,13.04,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,INCIDENTAL TO ARREST,DRUGS
2018990900,04/09/2018,1452,6806 MOUNT CARRELL DR,3098294,10045122,FR,Council District 5,TRAVIS COUNTY,78745,24.24,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,PROBABLE CAUSE,NOTHING
2018811950,03/22/2018,2234,E BRAKER LN / N IH 35 SVRD NB,3134581,10110841,ED,Council District 1,TRAVIS COUNTY,78753,18.32,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,NO,,
2018651339,04/24/2018,1725,3800 N MOPAC EXPY NB,3109527,10086764,BA,Council District 10,TRAVIS COUNTY,78731,1.01,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
2018601587,03/01/2018,2042,10900 STONELAKE BLVD,3115189,10119490,AD,Council District 7,TRAVIS COUNTY,78759,17.54,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,BLACK,YES,INCIDENTAL TO ARREST,DRUGS
2018790897,03/20/2018,1337,5000 COFFEE CUP CV,3115296,10044816,FR,Council District 2,TRAVIS COUNTY,78744,24.13,,Moving Traffic Violation,M,HISPANIC OR LATINO,NO,,
2018800172,03/21/2018,309,PAYTON GIN RD / N LAMAR BLVD,3127016,10103640,ED,Council District 4,TRAVIS COUNTY,78753,18.06,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
2018810212,03/22/2018,412,11800 N LAMAR BLVD,3131810,10114922,ED,Council District 7,TRAVIS COUNTY,78758,18.45,,Moving Traffic Violation,M,HISPANIC OR LATINO,NO,,
2018800946,03/21/2018,1219,1400 E ST JOHNS AVE,3129856,10092182,ID,Council District 4,TRAVIS COUNTY,78752,18.11,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,PROBABLE CAUSE,DRUGS
20181131624,04/24/2018,1359,6505 DECKER LN,3150041,10079403,CH,Council District 1,TRAVIS COUNTY,78724,22.11,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Pre-existing knowledge (i.e. warrant),F,BLACK,YES,PROBABLE CAUSE,NOTHING
201811478,01/01/2018,1725,4700 E RIVERSIDE DR,3122188,10058144,HE,Council District 3,TRAVIS COUNTY,78741,23.18,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
2018141459,01/14/2018,2320,4200 S 1ST ST,3105731,10054608,DA,Council District 3,TRAVIS COUNTY,78745,20.03,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,OTHER
2018161102,01/16/2018,2146,11700 N LAMAR BLVD,3131680,10114118,ED,Council District 7,TRAVIS COUNTY,78758,18.45,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,INCIDENTAL TO ARREST,NOTHING
2018261340,01/26/2018,1802,W 45TH ST / BURNET RD,3114301,10087973,BA,Council District 7,TRAVIS COUNTY,78756,2.06,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,HISPANIC OR LATINO,NO,,
2018421352,02/11/2018,2330,7100 S MOPAC EXPY SB,3082999,10051376,DA,Council District 8,TRAVIS COUNTY,78749,17.38,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,INCIDENTAL TO ARREST,OTHER
2018830071,03/24/2018,40,800 W 6TH ST,3111738,10071612,GE,Council District 9,TRAVIS COUNTY,78701,11,,Moving Traffic Violation,M,WHITE,NO,,
2018841449,03/25/2018,2039,2501 S LAMAR BLVD,3103438,10062487,DA,Council District 5,TRAVIS COUNTY,78704,20.05,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Violation of law other than traffic,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
2018121624,01/13/2018,32,12500 BLOCK RESEARCH BLVD SVRD NB,3107400,10129513,AD,Council District 6,TRAVIS COUNTY,78727,17.86,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
2018851263,03/26/2018,1921,ED BLUESTEIN BLVD SVRD NB / SPRINGDALE RD,3139172,10089009,CH,Council District 1,TRAVIS COUNTY,78724,22.01,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,INCIDENTAL TO ARREST,DRUGS
2018821984,03/23/2018,2309,2101 BLOCK DOVE SPRINGS DR,3110435,10043563,FR,Council District 2,TRAVIS COUNTY,78744,24.12,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,HISPANIC OR LATINO,YES,FRISK FOR SAFETY,OTHER
2018150019,01/15/2018,114,2600 W ANDERSON LN,3116483,10103335,BA,Council District 7,TRAVIS COUNTY,78757,18.17,,Moving Traffic Violation,F,WHITE,NO,,
2018281603,01/28/2018,2302,400 W POWELL LN,3125137,10100439,ED,Council District 4,TRAVIS COUNTY,78753,18.04,,Moving Traffic Violation,M,BLACK,NO,,
2018521436,02/21/2018,2112,MONTOPOLIS DR / LARCH TER,3128503,10058090,HE,Council District 3,TRAVIS COUNTY,78741,23.18,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,PROBABLE CAUSE,NOTHING
2018521498,02/21/2018,2159,5400 S CONGRESS AVE,3105050,10048441,DA,Council District 3,TRAVIS COUNTY,78745,24.02,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,PROBABLE CAUSE,NOTHING
2018792737,03/21/2018,108,1200 E STASSNEY LN,3108077,10045382,DA,Council District 3,TRAVIS COUNTY,78745,24.02,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
2018851307,03/26/2018,1842,LINDEN ST / E CESAR CHAVEZ ST,3124546,10065263,CH,Council District 3,TRAVIS COUNTY,78702,9.02,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20181131622,04/23/2018,2107,1100 BLOCK POQUITO ST,3122406,10070705,CH,Council District 1,TRAVIS COUNTY,78702,8.04,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,PROBABLE CAUSE,NOTHING
201881317,01/08/2018,1854,8200 ANDERSON MILL RD,3107567,10140158,88,,WILLIAMSON COUNTY,78729,204.11,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,NO,,
20181120262,04/22/2018,241,4300 S IH 35 SVRD SB,3111203,10050729,DA,Council District 3,TRAVIS COUNTY,78745,24.03,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
2018892117,03/30/2018,2346,200 W CESAR CHAVEZ ST,3113221,10069330,GE,Council District 9,TRAVIS COUNTY,78701,11,,Moving Traffic Violation,M,BLACK,NO,,
2018181081,01/18/2018,1644,6200 CAMERON RD,3128211,10089771,ID,Council District 1,TRAVIS COUNTY,78723,21.05,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,PROBABLE CAUSE,DRUGS
2018180684,01/18/2018,1345,700 BEDFORD ST,3125685,10071721,CH,Council District 1,TRAVIS COUNTY,78702,8.02,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,MIDDLE EASTERN,YES,PROBABLE CAUSE,DRUGS
2018180684,01/18/2018,1345,700 BEDFORD ST,3125685,10071721,CH,Council District 1,TRAVIS COUNTY,78702,8.02,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,HISPANIC OR LATINO,YES,PROBABLE CAUSE,DRUGS
